"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,South Carolina,2020,41,247,5,3,3.24,2.02,1.21
States,South Dakota,2020,41,57,0,0,0,0,0
States,Tennessee,2020,41,33,0,0,0,0,0
States,Texas,2020,41,1263,11,10,1.66,0.87,0.79
States,Utah,2020,41,241,0,0,0,0,0
States,Vermont,2020,41,42,0,1,2.38,0,2.38
States,Virginia,2020,41,133,0,0,0,0,0
States,Washington,2020,41,393,0,0,0,0,0
States,West Virginia,2020,41,668,0,1,0.15,0,0.15
States,Wisconsin,2020,41,1050,2,1,0.29,0.19,0.1
States,Wyoming,2020,41,X,X,X,X,X,X
States,Puerto Rico,2020,41,0,0,0,0,0,0
States,Virgin Islands,2020,41,X,X,X,X,X,X
States,New York City,2020,41,X,X,X,X,X,X
States,Alabama,2020,42,166,3,1,2.41,1.81,0.6
States,Alaska,2020,42,X,X,X,X,X,X
States,Arizona,2020,42,130,0,0,0,0,0
States,Arkansas,2020,42,91,0,0,0,0,0
States,California,2020,42,874,1,0,0.11,0.11,0
States,Colorado,2020,42,1150,2,1,0.26,0.17,0.09
States,Connecticut,2020,42,135,0,0,0,0,0
States,Delaware,2020,42,X,X,X,X,X,X
States,District of Columbia,2020,42,X,X,X,X,X,X
States,Florida,2020,42,X,X,X,X,X,X
States,Georgia,2020,42,358,0,2,0.56,0,0.56
States,Hawaii,2020,42,443,0,0,0,0,0
States,Idaho,2020,42,23,0,0,0,0,0
States,Illinois,2020,42,77,0,0,0,0,0
States,Indiana,2020,42,284,0,0,0,0,0
States,Iowa,2020,42,216,0,0,0,0,0
States,Kansas,2020,42,27,0,0,0,0,0
States,Kentucky,2020,42,261,0,0,0,0,0
States,Louisiana,2020,42,84,0,0,0,0,0
States,Maine,2020,42,76,0,0,0,0,0
States,Maryland,2020,42,424,0,0,0,0,0
States,Massachusetts,2020,42,472,0,1,0.21,0,0.21
States,Michigan,2020,42,561,0,0,0,0,0
States,Minnesota,2020,42,207,0,0,0,0,0
States,Mississippi,2020,42,36,1,0,2.78,2.78,0
States,Missouri,2020,42,320,1,0,0.31,0.31,0
States,Montana,2020,42,116,0,0,0,0,0
States,Nebraska,2020,42,36,0,0,0,0,0
States,Nevada,2020,42,X,X,X,X,X,X
States,New Hampshire,2020,42,X,X,X,X,X,X
States,New Jersey,2020,42,X,X,X,X,X,X
States,New Mexico,2020,42,181,1,1,1.1,0.55,0.55
States,New York,2020,42,1471,1,3,0.27,0.07,0.2
States,North Carolina,2020,42,290,0,0,0,0,0
States,North Dakota,2020,42,X,X,X,X,X,X
States,Ohio,2020,42,1016,3,2,0.49,0.3,0.2
States,Oklahoma,2020,42,168,0,0,0,0,0
States,Oregon,2020,42,401,2,1,0.75,0.5,0.25
States,Pennsylvania,2020,42,254,0,0,0,0,0
States,Rhode Island,2020,42,X,X,X,X,X,X
States,South Carolina,2020,42,211,3,2,2.37,1.42,0.95
States,South Dakota,2020,42,45,0,0,0,0,0
States,Tennessee,2020,42,26,0,0,0,0,0
States,Texas,2020,42,1254,3,8,0.88,0.24,0.64
States,Utah,2020,42,241,0,0,0,0,0
States,Vermont,2020,42,49,0,1,2.04,0,2.04
States,Virginia,2020,42,160,0,0,0,0,0
States,Washington,2020,42,443,0,0,0,0,0
States,West Virginia,2020,42,717,1,0,0.14,0.14,0
States,Wisconsin,2020,42,939,2,2,0.43,0.21,0.21
States,Wyoming,2020,42,X,X,X,X,X,X
States,Puerto Rico,2020,42,0,0,0,0,0,0
States,Virgin Islands,2020,42,X,X,X,X,X,X
States,New York City,2020,42,X,X,X,X,X,X
States,Alabama,2020,43,211,0,0,0,0,0
States,Alaska,2020,43,X,X,X,X,X,X
States,Arizona,2020,43,144,0,0,0,0,0
States,Arkansas,2020,43,93,0,0,0,0,0
States,California,2020,43,833,1,0,0.12,0.12,0
States,Colorado,2020,43,1309,1,0,0.08,0.08,0
States,Connecticut,2020,43,242,0,0,0,0,0
States,Delaware,2020,43,X,X,X,X,X,X
States,District of Columbia,2020,43,X,X,X,X,X,X
States,Florida,2020,43,X,X,X,X,X,X
States,Georgia,2020,43,340,1,0,0.29,0.29,0
States,Hawaii,2020,43,471,1,0,0.21,0.21,0
States,Idaho,2020,43,23,0,0,0,0,0
States,Illinois,2020,43,80,0,1,1.25,0,1.25
States,Indiana,2020,43,261,0,0,0,0,0
States,Iowa,2020,43,312,0,0,0,0,0
States,Kansas,2020,43,29,0,0,0,0,0
States,Kentucky,2020,43,322,0,0,0,0,0
States,Louisiana,2020,43,67,0,0,0,0,0
States,Maine,2020,43,64,0,0,0,0,0
States,Maryland,2020,43,496,0,0,0,0,0
States,Massachusetts,2020,43,508,0,0,0,0,0
States,Michigan,2020,43,593,0,0,0,0,0
States,Minnesota,2020,43,247,0,0,0,0,0
States,Mississippi,2020,43,36,0,0,0,0,0
States,Missouri,2020,43,679,0,0,0,0,0
States,Montana,2020,43,116,0,0,0,0,0
States,Nebraska,2020,43,41,0,0,0,0,0
States,Nevada,2020,43,X,X,X,X,X,X
States,New Hampshire,2020,43,X,X,X,X,X,X
States,New Jersey,2020,43,X,X,X,X,X,X
States,New Mexico,2020,43,320,0,0,0,0,0
States,New York,2020,43,1403,1,2,0.21,0.07,0.14
States,North Carolina,2020,43,273,0,1,0.37,0,0.37
States,North Dakota,2020,43,X,X,X,X,X,X
States,Ohio,2020,43,966,3,4,0.72,0.31,0.41
States,Oklahoma,2020,43,162,0,0,0,0,0
States,Oregon,2020,43,450,2,1,0.67,0.44,0.22
States,Pennsylvania,2020,43,234,0,0,0,0,0
States,Rhode Island,2020,43,X,X,X,X,X,X
States,South Carolina,2020,43,274,0,4,1.46,0,1.46
States,South Dakota,2020,43,52,0,0,0,0,0
States,Tennessee,2020,43,25,0,0,0,0,0
States,Texas,2020,43,1161,4,7,0.95,0.34,0.6
States,Utah,2020,43,255,0,0,0,0,0
States,Vermont,2020,43,41,0,0,0,0,0
States,Virginia,2020,43,159,0,0,0,0,0
States,Washington,2020,43,527,0,0,0,0,0
States,West Virginia,2020,43,783,0,0,0,0,0
States,Wisconsin,2020,43,1275,3,1,0.31,0.24,0.08
States,Wyoming,2020,43,X,X,X,X,X,X
States,Puerto Rico,2020,43,0,0,0,0,0,0
States,Virgin Islands,2020,43,X,X,X,X,X,X
States,New York City,2020,43,X,X,X,X,X,X
States,Alabama,2020,44,200,0,0,0,0,0
States,Alaska,2020,44,X,X,X,X,X,X
States,Arizona,2020,44,157,0,1,0.64,0,0.64
States,Arkansas,2020,44,110,0,0,0,0,0
States,California,2020,44,987,5,3,0.81,0.51,0.3
States,Colorado,2020,44,2021,0,1,0.05,0,0.05
States,Connecticut,2020,44,313,0,0,0,0,0
States,Delaware,2020,44,X,X,X,X,X,X
States,District of Columbia,2020,44,X,X,X,X,X,X
States,Florida,2020,44,X,X,X,X,X,X
States,Georgia,2020,44,378,1,0,0.26,0.26,0
States,Hawaii,2020,44,448,0,0,0,0,0
States,Idaho,2020,44,30,0,0,0,0,0
States,Illinois,2020,44,91,0,0,0,0,0
States,Indiana,2020,44,346,0,0,0,0,0
States,Iowa,2020,44,358,0,0,0,0,0
States,Kansas,2020,44,29,0,0,0,0,0
States,Kentucky,2020,44,337,0,0,0,0,0
States,Louisiana,2020,44,55,0,0,0,0,0
States,Maine,2020,44,70,0,0,0,0,0
States,Maryland,2020,44,536,0,0,0,0,0
States,Massachusetts,2020,44,596,0,0,0,0,0
States,Michigan,2020,44,636,0,0,0,0,0
States,Minnesota,2020,44,322,1,0,0.31,0.31,0
States,Mississippi,2020,44,20,0,0,0,0,0
States,Missouri,2020,44,720,0,0,0,0,0
States,Montana,2020,44,119,0,0,0,0,0
States,Nebraska,2020,44,46,0,0,0,0,0
States,Nevada,2020,44,X,X,X,X,X,X
States,New Hampshire,2020,44,X,X,X,X,X,X
States,New Jersey,2020,44,X,X,X,X,X,X
States,New Mexico,2020,44,330,0,0,0,0,0
States,New York,2020,44,1694,0,0,0,0,0
States,North Carolina,2020,44,283,0,0,0,0,0
States,North Dakota,2020,44,X,X,X,X,X,X
States,Ohio,2020,44,1193,3,0,0.25,0.25,0
States,Oklahoma,2020,44,117,0,0,0,0,0
States,Oregon,2020,44,673,0,1,0.15,0,0.15
States,Pennsylvania,2020,44,281,0,0,0,0,0
States,Rhode Island,2020,44,X,X,X,X,X,X
States,South Carolina,2020,44,314,3,2,1.59,0.96,0.64
States,South Dakota,2020,44,46,0,0,0,0,0
States,Tennessee,2020,44,24,0,0,0,0,0
States,Texas,2020,44,1393,5,8,0.93,0.36,0.57
States,Utah,2020,44,242,0,1,0.41,0,0.41
States,Vermont,2020,44,X,X,X,X,X,X
States,Virginia,2020,44,145,0,0,0,0,0
States,Washington,2020,44,454,1,1,0.44,0.22,0.22
States,West Virginia,2020,44,712,0,1,0.14,0,0.14
States,Wisconsin,2020,44,1141,0,0,0,0,0
States,Wyoming,2020,44,X,X,X,X,X,X
States,Puerto Rico,2020,44,0,0,0,0,0,0
States,Virgin Islands,2020,44,X,X,X,X,X,X
States,New York City,2020,44,X,X,X,X,X,X
States,Alabama,2020,45,223,2,0,0.9,0.9,0
States,Alaska,2020,45,X,X,X,X,X,X
States,Arizona,2020,45,171,0,0,0,0,0
States,Arkansas,2020,45,117,0,0,0,0,0
States,California,2020,45,975,0,2,0.21,0,0.21
States,Colorado,2020,45,2962,0,0,0,0,0
States,Connecticut,2020,45,375,0,0,0,0,0
States,Delaware,2020,45,X,X,X,X,X,X
States,District of Columbia,2020,45,X,X,X,X,X,X
States,Florida,2020,45,X,X,X,X,X,X
States,Georgia,2020,45,387,5,5,2.58,1.29,1.29
States,Hawaii,2020,45,496,0,0,0,0,0
States,Idaho,2020,45,67,0,0,0,0,0
States,Illinois,2020,45,96,1,0,1.04,1.04,0
States,Indiana,2020,45,457,0,0,0,0,0
States,Iowa,2020,45,498,0,0,0,0,0
States,Kansas,2020,45,34,0,0,0,0,0
States,Kentucky,2020,45,358,0,0,0,0,0
States,Louisiana,2020,45,60,0,0,0,0,0
States,Maine,2020,45,109,0,0,0,0,0
States,Maryland,2020,45,553,0,0,0,0,0
States,Massachusetts,2020,45,623,0,0,0,0,0
States,Michigan,2020,45,810,1,0,0.12,0.12,0
States,Minnesota,2020,45,245,0,0,0,0,0
States,Mississippi,2020,45,43,0,0,0,0,0
States,Missouri,2020,45,307,0,0,0,0,0
States,Montana,2020,45,119,0,0,0,0,0
States,Nebraska,2020,45,45,0,0,0,0,0
States,Nevada,2020,45,X,X,X,X,X,X
States,New Hampshire,2020,45,X,X,X,X,X,X
States,New Jersey,2020,45,X,X,X,X,X,X
States,New Mexico,2020,45,339,0,0,0,0,0
States,New York,2020,45,2124,2,0,0.09,0.09,0
States,North Carolina,2020,45,275,0,0,0,0,0
States,North Dakota,2020,45,X,X,X,X,X,X
States,Ohio,2020,45,1627,5,1,0.37,0.31,0.06
States,Oklahoma,2020,45,174,0,0,0,0,0
States,Oregon,2020,45,1257,1,1,0.16,0.08,0.08
States,Pennsylvania,2020,45,350,0,0,0,0,0
States,Rhode Island,2020,45,X,X,X,X,X,X
States,South Carolina,2020,45,397,3,4,1.76,0.76,1.01
States,South Dakota,2020,45,51,0,0,0,0,0
States,Tennessee,2020,45,34,0,0,0,0,0
States,Texas,2020,45,1673,4,10,0.84,0.24,0.6
States,Utah,2020,45,320,0,0,0,0,0
States,Vermont,2020,45,14,0,0,0,0,0
States,Virginia,2020,45,141,0,0,0,0,0
States,Washington,2020,45,531,0,0,0,0,0
States,West Virginia,2020,45,699,1,1,0.29,0.14,0.14
States,Wisconsin,2020,45,6136,4,1,0.08,0.07,0.02
States,Wyoming,2020,45,X,X,X,X,X,X
States,Puerto Rico,2020,45,0,0,0,0,0,0
States,Virgin Islands,2020,45,X,X,X,X,X,X
States,New York City,2020,45,X,X,X,X,X,X
States,Alabama,2020,46,316,0,0,0,0,0
States,Alaska,2020,46,X,X,X,X,X,X
States,Arizona,2020,46,150,0,0,0,0,0
States,Arkansas,2020,46,142,0,0,0,0,0
States,California,2020,46,4941,6,3,0.18,0.12,0.06
States,Colorado,2020,46,3114,0,0,0,0,0
States,Connecticut,2020,46,392,0,0,0,0,0
States,Delaware,2020,46,X,X,X,X,X,X
States,District of Columbia,2020,46,X,X,X,X,X,X
States,Florida,2020,46,X,X,X,X,X,X
States,Georgia,2020,46,412,1,5,1.46,0.24,1.21
States,Hawaii,2020,46,488,0,0,0,0,0
States,Idaho,2020,46,61,0,1,1.64,0,1.64
States,Illinois,2020,46,86,2,0,2.33,2.33,0
States,Indiana,2020,46,476,0,0,0,0,0
States,Iowa,2020,46,325,0,0,0,0,0
States,Kansas,2020,46,28,0,0,0,0,0
States,Kentucky,2020,46,414,0,0,0,0,0
States,Louisiana,2020,46,84,0,0,0,0,0
States,Maine,2020,46,185,0,0,0,0,0
States,Maryland,2020,46,628,0,0,0,0,0
States,Massachusetts,2020,46,668,1,0,0.15,0.15,0
States,Michigan,2020,46,846,0,0,0,0,0
States,Minnesota,2020,46,321,0,0,0,0,0
States,Mississippi,2020,46,52,0,0,0,0,0
States,Missouri,2020,46,759,0,1,0.13,0,0.13
States,Montana,2020,46,99,0,0,0,0,0
States,Nebraska,2020,46,47,0,0,0,0,0
States,Nevada,2020,46,X,X,X,X,X,X
States,New Hampshire,2020,46,X,X,X,X,X,X
States,New Jersey,2020,46,X,X,X,X,X,X
States,New Mexico,2020,46,281,0,0,0,0,0
States,New York,2020,46,2879,1,0,0.03,0.03,0
States,North Carolina,2020,46,317,0,0,0,0,0
States,North Dakota,2020,46,X,X,X,X,X,X
States,Ohio,2020,46,1718,2,1,0.17,0.12,0.06
States,Oklahoma,2020,46,677,0,0,0,0,0
States,Oregon,2020,46,1753,1,3,0.23,0.06,0.17
States,Pennsylvania,2020,46,392,0,0,0,0,0
States,Rhode Island,2020,46,X,X,X,X,X,X
States,South Carolina,2020,46,392,2,3,1.28,0.51,0.77
States,South Dakota,2020,46,41,0,0,0,0,0
States,Tennessee,2020,46,40,0,0,0,0,0
States,Texas,2020,46,1954,9,16,1.28,0.46,0.82
States,Utah,2020,46,321,2,1,0.93,0.62,0.31
States,Vermont,2020,46,20,0,1,5,0,5
States,Virginia,2020,46,137,0,0,0,0,0
States,Washington,2020,46,649,0,0,0,0,0
States,West Virginia,2020,46,779,0,3,0.39,0,0.39
States,Wisconsin,2020,46,6523,2,5,0.11,0.03,0.08
States,Wyoming,2020,46,X,X,X,X,X,X
States,Puerto Rico,2020,46,0,0,0,0,0,0
States,Virgin Islands,2020,46,X,X,X,X,X,X
States,New York City,2020,46,X,X,X,X,X,X
States,Alabama,2020,47,271,2,1,1.11,0.74,0.37
States,Alaska,2020,47,X,X,X,X,X,X
States,Arizona,2020,47,189,0,1,0.53,0,0.53
States,Arkansas,2020,47,186,0,1,0.54,0,0.54
States,California,2020,47,6686,3,1,0.06,0.04,0.01
States,Colorado,2020,47,2642,0,1,0.04,0,0.04
States,Connecticut,2020,47,297,0,0,0,0,0
States,Delaware,2020,47,X,X,X,X,X,X
States,District of Columbia,2020,47,X,X,X,X,X,X
States,Florida,2020,47,X,X,X,X,X,X
States,Georgia,2020,47,335,0,4,1.19,0,1.19
States,Hawaii,2020,47,550,0,0,0,0,0
States,Idaho,2020,47,67,1,1,2.99,1.49,1.49
States,Illinois,2020,47,82,2,1,3.66,2.44,1.22
States,Indiana,2020,47,496,0,0,0,0,0
States,Iowa,2020,47,340,0,0,0,0,0
States,Kansas,2020,47,25,0,0,0,0,0
States,Kentucky,2020,47,427,0,1,0.23,0,0.23
States,Louisiana,2020,47,92,0,0,0,0,0
States,Maine,2020,47,186,0,0,0,0,0
States,Maryland,2020,47,545,0,0,0,0,0
States,Massachusetts,2020,47,887,1,1,0.23,0.11,0.11
States,Michigan,2020,47,756,1,0,0.13,0.13,0
States,Minnesota,2020,47,359,0,0,0,0,0
States,Mississippi,2020,47,46,0,2,4.35,0,4.35
States,Missouri,2020,47,731,0,0,0,0,0
States,Montana,2020,47,116,0,0,0,0,0
States,Nebraska,2020,47,53,0,0,0,0,0
States,Nevada,2020,47,X,X,X,X,X,X
States,New Hampshire,2020,47,X,X,X,X,X,X
States,New Jersey,2020,47,X,X,X,X,X,X
States,New Mexico,2020,47,259,1,0,0.39,0.39,0
States,New York,2020,47,3648,0,1,0.03,0,0.03
States,North Carolina,2020,47,282,1,1,0.71,0.35,0.35
States,North Dakota,2020,47,X,X,X,X,X,X
States,Ohio,2020,47,2029,9,1,0.49,0.44,0.05
States,Oklahoma,2020,47,937,0,0,0,0,0
States,Oregon,2020,47,2301,0,0,0,0,0
States,Pennsylvania,2020,47,403,0,0,0,0,0
States,Rhode Island,2020,47,X,X,X,X,X,X
States,South Carolina,2020,47,438,3,6,2.05,0.68,1.37
States,South Dakota,2020,47,62,0,0,0,0,0
States,Tennessee,2020,47,45,0,0,0,0,0
States,Texas,2020,47,2076,5,23,1.35,0.24,1.11
States,Utah,2020,47,339,0,0,0,0,0
States,Vermont,2020,47,36,0,0,0,0,0
States,Virginia,2020,47,185,0,0,0,0,0
States,Washington,2020,47,789,1,0,0.13,0.13,0
States,West Virginia,2020,47,858,0,2,0.23,0,0.23
States,Wisconsin,2020,47,6653,1,3,0.06,0.02,0.05
States,Wyoming,2020,47,X,X,X,X,X,X
States,Puerto Rico,2020,47,0,0,0,0,0,0
States,Virgin Islands,2020,47,X,X,X,X,X,X
States,New York City,2020,47,X,X,X,X,X,X
States,Alabama,2020,48,210,0,0,0,0,0
States,Alaska,2020,48,X,X,X,X,X,X
States,Arizona,2020,48,159,0,0,0,0,0
States,Arkansas,2020,48,189,0,0,0,0,0
States,California,2020,48,5771,1,0,0.02,0.02,0
States,Colorado,2020,48,2090,0,0,0,0,0
States,Connecticut,2020,48,318,0,0,0,0,0
States,Delaware,2020,48,X,X,X,X,X,X
States,District of Columbia,2020,48,X,X,X,X,X,X
States,Florida,2020,48,X,X,X,X,X,X
States,Georgia,2020,48,454,1,5,1.32,0.22,1.1
States,Hawaii,2020,48,446,1,0,0.22,0.22,0
States,Idaho,2020,48,100,0,1,1,0,1
States,Illinois,2020,48,73,0,0,0,0,0
States,Indiana,2020,48,507,1,0,0.2,0.2,0
States,Iowa,2020,48,251,0,0,0,0,0
States,Kansas,2020,48,31,0,0,0,0,0
States,Kentucky,2020,48,330,0,0,0,0,0
States,Louisiana,2020,48,78,0,0,0,0,0
States,Maine,2020,48,180,0,0,0,0,0
States,Maryland,2020,48,626,0,0,0,0,0
States,Massachusetts,2020,48,1210,0,0,0,0,0
States,Michigan,2020,48,1019,1,1,0.2,0.1,0.1
States,Minnesota,2020,48,382,0,0,0,0,0
States,Mississippi,2020,48,52,0,0,0,0,0
States,Missouri,2020,48,752,0,0,0,0,0
States,Montana,2020,48,108,0,0,0,0,0
States,Nebraska,2020,48,40,0,0,0,0,0
States,Nevada,2020,48,X,X,X,X,X,X
States,New Hampshire,2020,48,X,X,X,X,X,X
States,New Jersey,2020,48,X,X,X,X,X,X
States,New Mexico,2020,48,83,0,0,0,0,0
States,New York,2020,48,3080,0,1,0.03,0,0.03
States,North Carolina,2020,48,352,0,0,0,0,0
States,North Dakota,2020,48,X,X,X,X,X,X
States,Ohio,2020,48,1783,0,0,0,0,0
States,Oklahoma,2020,48,921,1,0,0.11,0.11,0
States,Oregon,2020,48,2305,0,0,0,0,0
States,Pennsylvania,2020,48,403,0,0,0,0,0
States,Rhode Island,2020,48,X,X,X,X,X,X
States,South Carolina,2020,48,401,6,5,2.74,1.5,1.25
States,South Dakota,2020,48,30,0,0,0,0,0
States,Tennessee,2020,48,58,0,0,0,0,0
States,Texas,2020,48,1771,3,18,1.19,0.17,1.02
States,Utah,2020,48,332,0,0,0,0,0
States,Vermont,2020,48,39,0,0,0,0,0
States,Virginia,2020,48,185,0,0,0,0,0
States,Washington,2020,48,649,0,0,0,0,0
States,West Virginia,2020,48,889,0,1,0.11,0,0.11
States,Wisconsin,2020,48,5458,2,4,0.11,0.04,0.07
States,Wyoming,2020,48,X,X,X,X,X,X
States,Puerto Rico,2020,48,0,0,0,0,0,0
States,Virgin Islands,2020,48,X,X,X,X,X,X
States,New York City,2020,48,X,X,X,X,X,X
States,Alabama,2020,49,279,1,1,0.72,0.36,0.36
States,Alaska,2020,49,X,X,X,X,X,X
States,Arizona,2020,49,147,0,0,0,0,0
States,Arkansas,2020,49,186,0,1,0.54,0,0.54
States,California,2020,49,7194,1,5,0.08,0.01,0.07
States,Colorado,2020,49,3616,0,2,0.06,0,0.06
States,Connecticut,2020,49,394,0,0,0,0,0
States,Delaware,2020,49,X,X,X,X,X,X
States,District of Columbia,2020,49,X,X,X,X,X,X
States,Florida,2020,49,X,X,X,X,X,X
States,Georgia,2020,49,673,3,5,1.19,0.45,0.74
States,Hawaii,2020,49,653,1,1,0.31,0.15,0.15
States,Idaho,2020,49,108,0,2,1.85,0,1.85
States,Illinois,2020,49,75,1,0,1.33,1.33,0
States,Indiana,2020,49,562,0,0,0,0,0
States,Iowa,2020,49,267,0,0,0,0,0
States,Kansas,2020,49,98,0,1,1.02,0,1.02
States,Kentucky,2020,49,499,0,0,0,0,0
States,Louisiana,2020,49,93,0,0,0,0,0
States,Maine,2020,49,184,0,0,0,0,0
States,Maryland,2020,49,742,0,2,0.27,0,0.27
States,Massachusetts,2020,49,1313,2,1,0.23,0.15,0.08
States,Michigan,2020,49,1204,1,0,0.08,0.08,0
States,Minnesota,2020,49,441,0,0,0,0,0
States,Mississippi,2020,49,51,0,0,0,0,0
States,Missouri,2020,49,1476,0,2,0.14,0,0.14
States,Montana,2020,49,126,0,0,0,0,0
States,Nebraska,2020,49,40,0,0,0,0,0
States,Nevada,2020,49,X,X,X,X,X,X
States,New Hampshire,2020,49,X,X,X,X,X,X
States,New Jersey,2020,49,X,X,X,X,X,X
States,New Mexico,2020,49,363,0,0,0,0,0
States,New York,2020,49,4546,0,0,0,0,0
States,North Carolina,2020,49,405,0,3,0.74,0,0.74
States,North Dakota,2020,49,X,X,X,X,X,X
States,Ohio,2020,49,1593,3,0,0.19,0.19,0
States,Oklahoma,2020,49,509,0,1,0.2,0,0.2
States,Oregon,2020,49,2837,2,2,0.14,0.07,0.07
States,Pennsylvania,2020,49,494,0,0,0,0,0
States,Rhode Island,2020,49,X,X,X,X,X,X
States,South Carolina,2020,49,524,4,3,1.34,0.76,0.57
States,South Dakota,2020,49,35,0,0,0,0,0
States,Tennessee,2020,49,46,0,0,0,0,0
States,Texas,2020,49,1888,7,29,1.91,0.37,1.54
States,Utah,2020,49,336,1,1,0.6,0.3,0.3
States,Vermont,2020,49,39,0,0,0,0,0
States,Virginia,2020,49,130,0,0,0,0,0
States,Washington,2020,49,610,0,0,0,0,0
States,West Virginia,2020,49,870,0,0,0,0,0
States,Wisconsin,2020,49,5710,0,0,0,0,0
States,Wyoming,2020,49,X,X,X,X,X,X
States,Puerto Rico,2020,49,0,0,0,0,0,0
States,Virgin Islands,2020,49,X,X,X,X,X,X
States,New York City,2020,49,X,X,X,X,X,X
States,Alabama,2020,50,381,3,5,2.1,0.79,1.31
States,Alaska,2020,50,X,X,X,X,X,X
States,Arizona,2020,50,181,0,0,0,0,0
States,Arkansas,2020,50,193,1,1,1.04,0.52,0.52
States,California,2020,50,8262,1,7,0.1,0.01,0.08
States,Colorado,2020,50,1913,0,1,0.05,0,0.05
States,Connecticut,2020,50,341,0,0,0,0,0
States,Delaware,2020,50,X,X,X,X,X,X
States,District of Columbia,2020,50,X,X,X,X,X,X
States,Florida,2020,50,X,X,X,X,X,X
States,Georgia,2020,50,1127,2,5,0.62,0.18,0.44
States,Hawaii,2020,50,483,0,0,0,0,0
States,Idaho,2020,50,102,0,0,0,0,0
States,Illinois,2020,50,66,1,0,1.52,1.52,0
States,Indiana,2020,50,464,0,0,0,0,0
States,Iowa,2020,50,276,0,0,0,0,0
States,Kansas,2020,50,178,1,0,0.56,0.56,0
States,Kentucky,2020,50,777,0,0,0,0,0
States,Louisiana,2020,50,96,0,0,0,0,0
States,Maine,2020,50,186,0,0,0,0,0
States,Maryland,2020,50,731,0,0,0,0,0
States,Massachusetts,2020,50,963,0,0,0,0,0
States,Michigan,2020,50,1212,0,0,0,0,0
States,Minnesota,2020,50,441,0,0,0,0,0
States,Mississippi,2020,50,43,0,0,0,0,0
States,Missouri,2020,50,2109,0,1,0.05,0,0.05
States,Montana,2020,50,102,0,0,0,0,0
States,Nebraska,2020,50,49,0,0,0,0,0
States,Nevada,2020,50,X,X,X,X,X,X
States,New Hampshire,2020,50,X,X,X,X,X,X
States,New Jersey,2020,50,X,X,X,X,X,X
States,New Mexico,2020,50,121,0,0,0,0,0
States,New York,2020,50,3755,1,2,0.08,0.03,0.05
States,North Carolina,2020,50,363,0,1,0.28,0,0.28
States,North Dakota,2020,50,X,X,X,X,X,X
States,Ohio,2020,50,1722,4,1,0.29,0.23,0.06
States,Oklahoma,2020,50,478,0,0,0,0,0
States,Oregon,2020,50,2662,1,4,0.19,0.04,0.15
States,Pennsylvania,2020,50,540,0,0,0,0,0
States,Rhode Island,2020,50,X,X,X,X,X,X
States,South Carolina,2020,50,361,2,1,0.83,0.55,0.28
States,South Dakota,2020,50,31,0,0,0,0,0
States,Tennessee,2020,50,55,0,0,0,0,0
States,Texas,2020,50,2076,4,41,2.17,0.19,1.97
States,Utah,2020,50,346,0,0,0,0,0
States,Vermont,2020,50,89,0,0,0,0,0
States,Virginia,2020,50,250,0,0,0,0,0
States,Washington,2020,50,461,0,1,0.22,0,0.22
States,West Virginia,2020,50,806,1,1,0.25,0.12,0.12
States,Wisconsin,2020,50,5666,2,3,0.09,0.04,0.05
States,Wyoming,2020,50,X,X,X,X,X,X
States,Puerto Rico,2020,50,0,0,0,0,0,0
States,Virgin Islands,2020,50,X,X,X,X,X,X
States,New York City,2020,50,X,X,X,X,X,X
States,Alabama,2020,51,357,0,2,0.56,0,0.56
States,Alaska,2020,51,X,X,X,X,X,X
States,Arizona,2020,51,155,0,0,0,0,0
States,Arkansas,2020,51,207,0,1,0.48,0,0.48
States,California,2020,51,9004,5,2,0.08,0.06,0.02
States,Colorado,2020,51,1719,0,0,0,0,0
States,Connecticut,2020,51,299,0,0,0,0,0
States,Delaware,2020,51,X,X,X,X,X,X
States,District of Columbia,2020,51,X,X,X,X,X,X
States,Florida,2020,51,X,X,X,X,X,X
States,Georgia,2020,51,1185,2,5,0.59,0.17,0.42
States,Hawaii,2020,51,517,0,0,0,0,0
States,Idaho,2020,51,98,1,0,1.02,1.02,0
States,Illinois,2020,51,23,0,0,0,0,0
States,Indiana,2020,51,503,0,0,0,0,0
States,Iowa,2020,51,298,0,0,0,0,0
States,Kansas,2020,51,142,0,0,0,0,0
States,Kentucky,2020,51,745,0,0,0,0,0
States,Louisiana,2020,51,89,0,0,0,0,0
States,Maine,2020,51,207,0,0,0,0,0
States,Maryland,2020,51,656,0,1,0.15,0,0.15
States,Massachusetts,2020,51,959,1,0,0.1,0.1,0
States,Michigan,2020,51,1165,0,0,0,0,0
States,Minnesota,2020,51,447,1,1,0.45,0.22,0.22
States,Mississippi,2020,51,43,0,1,2.33,0,2.33
States,Missouri,2020,51,1940,0,2,0.1,0,0.1
States,Montana,2020,51,122,0,0,0,0,0
States,Nebraska,2020,51,57,0,0,0,0,0
States,Nevada,2020,51,X,X,X,X,X,X
States,New Hampshire,2020,51,X,X,X,X,X,X
States,New Jersey,2020,51,X,X,X,X,X,X
